branch id pid
Naked_mole_rat chr1.25081 0.989247311827957
Naked_mole_rat chr1.25089 0.976744186046512
Naked_mole_rat chr1.25093 0.976190476190476
Naked_mole_rat chr1.25097 0.965277777777778
Naked_mole_rat chr1.25098 0.984126984126984
Naked_mole_rat chr1.25100 0.946666666666667
Naked_mole_rat chr1.25104 0.982456140350877
Naked_mole_rat chr1.25135 0.986754966887417
Naked_mole_rat chr1.25136 0.957446808510638
Naked_mole_rat chr1.25140 0.985915492957746
Naked_mole_rat chr1.25141 0.976047904191617
Naked_mole_rat chr1.25142 0.951456310679612
Naked_mole_rat chr1.25143 0.985074626865672
Naked_mole_rat chr1.25144 1
Naked_mole_rat chr1.25145 0.993670886075949
Naked_mole_rat chr1.25147 0.960698689956332
Naked_mole_rat chr1.25148 0.971563981042654
Naked_mole_rat chr1.25149 0.953367875647668
Naked_mole_rat chr1.25150 0.978102189781022
Naked_mole_rat chr1.17010 0.964285714285714
Naked_mole_rat chr1.17011 0.941666666666667
Naked_mole_rat chr1.17012 0.968992248062015
Naked_mole_rat chr1.17013 0.991525423728814
Naked_mole_rat chr1.17014 0.944055944055944
Naked_mole_rat chr1.17015 0.981818181818182
Naked_mole_rat chr1.17016 0.975247524752475
Naked_mole_rat chr1.14880 0.972972972972973
Naked_mole_rat chr1.14881 0.979591836734694
Naked_mole_rat chr1.14882 0.947916666666667
Naked_mole_rat chr1.14883 0.962085308056872
Naked_mole_rat chr1.14884 0.924242424242424
Naked_mole_rat chr1.14885 0.974789915966387
Naked_mole_rat chr1.14888 0.968421052631579
Naked_mole_rat chr1.14889 0.967741935483871
Naked_mole_rat chr1.14890 0.96
Naked_mole_rat chr1.14891 0.969230769230769
Naked_mole_rat chr1.14892 0.945945945945946
Naked_mole_rat chr1.14893 0.977011494252874
Naked_mole_rat chr1.14894 0.943820224719101
Naked_mole_rat chr1.14895 0.962962962962963
Naked_mole_rat chr1.14896 1
Naked_mole_rat chr1.14897 0.949152542372881
Naked_mole_rat chr1.14898 0.990712074303406
Naked_mole_rat chr1.14899 1
Naked_mole_rat chr1.14900 1
Naked_mole_rat chr1.14901 0.953488372093023
Naked_mole_rat chr1.14902 0.951219512195122
Naked_mole_rat chr1.14903 0.951557093425606
Naked_mole_rat chr1.14904 0.981481481481482
Naked_mole_rat chr1.14905 0.989583333333333
Naked_mole_rat chr1.14906 0.930232558139535
Naked_mole_rat chr1.14907 0.979166666666667
Naked_mole_rat chr1.14908 0.993197278911565
Naked_mole_rat chr1.14909 0.993939393939394
Naked_mole_rat chr1.14910 0.982456140350877
Naked_mole_rat chr1.14911 0.970588235294118
Naked_mole_rat chr1.14912 0.979899497487437
Naked_mole_rat chr1.3969 0.954914044761596
Naked_mole_rat chr1.3970 0.963333333333333
Naked_mole_rat chr1.3971 0.976377952755906
Naked_mole_rat chr1.3972 0.948905109489051
Naked_mole_rat chr1.3973 0.972222222222222
Naked_mole_rat chr1.3974 0.972222222222222
Naked_mole_rat chr1.3975 0.966666666666667
Naked_mole_rat chr1.3976 0.978540772532189
Naked_mole_rat chr1.3977 1
Naked_mole_rat chr1.3978 0.992424242424242
Naked_mole_rat chr1.3979 0.954918032786885
Naked_mole_rat chr1.3980 0.974358974358974
Naked_mole_rat chr1.3981 0.980263157894737
Naked_mole_rat chr1.7222 1
Naked_mole_rat chr1.7223 0.963636363636364
Naked_mole_rat chr1.7224 1
Naked_mole_rat chr1.7225 0.96078431372549
Pig-Alpaca chr1.16156 1
Pig-Alpaca chr1.16157 1
Pig-Alpaca chr1.16158 1
Pig-Alpaca chr1.16159 0.994594594594595
Pig-Alpaca chr1.16160 1
Pig-Alpaca chr1.16161 1
Pig-Alpaca chr1.16162 1
Pig-Alpaca chr1.16163 0.991596638655462
Pig-Alpaca chr1.16164 1
Pig-Alpaca chr1.16165 1
Pig-Alpaca chr1.16166 1
Pig-Alpaca chr1.16167 0.996168582375479
Pig-Alpaca chr1.16168 0.991253644314869
Pig-Alpaca chr1.4977 0.99236641221374
Pig-Alpaca chr1.4978 0.99
Pig-Alpaca chr1.4979 1
Pig-Alpaca chr1.4983 0.992753623188406
Pig-Alpaca chr1.4984 0.995475113122172
Pig-Alpaca chr1.8117 0.991680532445923
Pig-Alpaca chr1.8123 0.99375
Pig-Alpaca chr1.8124 1
Pig-Alpaca chr1.8125 1
Pig-Alpaca chr1.8126 1
Pig-Alpaca chr1.8127 1
Pig-Alpaca chr1.8128 1
Pig-Alpaca chr1.8129 0.994444444444444
Pig-Alpaca chr1.8132 1
Pig-Alpaca chr1.8133 1
Pig-Alpaca chr1.27779 0.994913530010173
Pig-Alpaca chr1.27780 1
Pig-Alpaca chr1.989 1
Pig-Alpaca chr1.990 1
Pig-Alpaca chr1.991 1
Pig-Alpaca chr1.992 1
Pig-Alpaca chr1.995 1
Pig-Alpaca chr1.996 1
Pig-Alpaca chr1.997 0.996415770609319
Pig-Alpaca chr1.999 0.993975903614458
Pig-Alpaca chr1.1000 1
Pig-Alpaca chr1.1001 1
Pig-Alpaca chr1.1003 1
Pig-Alpaca chr1.1004 1
Pig-Alpaca chr1.1008 0.993685872138911
Pig-Alpaca chr1.1011 1
Pig-Alpaca chr1.1012 1
Pig-Alpaca chr1.1013 1
Pig-Alpaca chr1.1014 1
Pig-Alpaca chr1.1015 0.99438202247191
Pig-Alpaca chr1.1017 0.990384615384615
Pig-Alpaca chr1.1028 0.994219653179191
Pig-Alpaca chr1.1029 1
Pig-Alpaca chr1.25080 1
Pig-Alpaca chr1.25081 1
Pig-Alpaca chr1.25089 1
Pig-Alpaca chr1.25093 1
Pig-Alpaca chr1.25097 1
Pig-Alpaca chr1.25098 1
Pig-Alpaca chr1.25100 1
Pig-Alpaca chr1.25104 1
Pig-Alpaca chr1.25135 1
Pig-Alpaca chr1.25136 1
Pig-Alpaca chr1.25140 0.992957746478873
Pig-Alpaca chr1.25141 1
Pig-Alpaca chr1.25142 1
Pig-Alpaca chr1.25143 1
Pig-Alpaca chr1.25144 1
Pig-Alpaca chr1.25145 1
Pig-Alpaca chr1.25147 0.994285714285714
Pig-Alpaca chr1.25148 1
Pig-Alpaca chr1.25149 0.994818652849741
Pig-Alpaca chr1.25150 1
Pig-Alpaca chr1.17010 1
Pig-Alpaca chr1.17011 1
Pig-Alpaca chr1.17012 1
Pig-Alpaca chr1.17013 1
Pig-Alpaca chr1.17014 1
Pig-Alpaca chr1.17015 1
Pig-Alpaca chr1.17016 0.987623762376238
Pig-Alpaca chr1.14880 1
Pig-Alpaca chr1.14881 0.989473684210526
Pig-Alpaca chr1.14882 0.864864864864865
Pig-Alpaca chr1.14883 1
Pig-Alpaca chr1.14884 1
Pig-Alpaca chr1.14885 0.991596638655462
Pig-Alpaca chr1.14888 1
Pig-Alpaca chr1.14889 1
Pig-Alpaca chr1.14890 1
Pig-Alpaca chr1.14891 1
Pig-Alpaca chr1.14892 1
Pig-Alpaca chr1.14893 1
Pig-Alpaca chr1.14894 0.98876404494382
Pig-Alpaca chr1.14895 1
Pig-Alpaca chr1.14896 0.982758620689655
Pig-Alpaca chr1.14897 0.983870967741935
Pig-Alpaca chr1.14898 1
Pig-Alpaca chr1.14899 1
Pig-Alpaca chr1.14900 1
Pig-Alpaca chr1.14901 1
Pig-Alpaca chr1.14902 1
Pig-Alpaca chr1.14903 0.996644295302013
Pig-Alpaca chr1.14904 1
Pig-Alpaca chr1.14905 1
Pig-Alpaca chr1.14906 0.992248062015504
Pig-Alpaca chr1.14907 1
Pig-Alpaca chr1.14908 1
Pig-Alpaca chr1.14909 1
Pig-Alpaca chr1.14910 1
Pig-Alpaca chr1.14911 1
Pig-Alpaca chr1.14912 0.994974874371859
Pig-Alpaca chr1.3969 0.996425089372766
Pig-Alpaca chr1.3970 0.99
Pig-Alpaca chr1.3971 0.992125984251969
Pig-Alpaca chr1.3972 1
Pig-Alpaca chr1.3973 1
Pig-Alpaca chr1.3974 1
Pig-Alpaca chr1.3975 0.994444444444444
Pig-Alpaca chr1.3976 0.995708154506438
Pig-Alpaca chr1.3977 0.992307692307692
Pig-Alpaca chr1.3978 1
Pig-Alpaca chr1.3979 1
Pig-Alpaca chr1.3980 1
Pig-Alpaca chr1.3981 1
Pig-Alpaca chr1.7222 1
Pig-Alpaca chr1.7223 1
Pig-Alpaca chr1.7224 1
Pig-Alpaca chr1.7225 1
Pig-Cat chr1.16156 1
Pig-Cat chr1.16157 1
Pig-Cat chr1.16158 1
Pig-Cat chr1.16159 1
Pig-Cat chr1.16160 0.974025974025974
Pig-Cat chr1.16161 1
Pig-Cat chr1.16162 1
Pig-Cat chr1.16163 1
Pig-Cat chr1.16164 1
Pig-Cat chr1.16165 0.989690721649485
Pig-Cat chr1.16166 0.994444444444444
Pig-Cat chr1.16167 0.977272727272727
Pig-Cat chr1.16168 1
Pig-Cat chr1.4977 1
Pig-Cat chr1.4978 1
Pig-Cat chr1.4979 0.96969696969697
Pig-Cat chr1.4983 0.985507246376812
Pig-Cat chr1.4984 1
Pig-Cat chr1.8117 0.998336106489185
Pig-Cat chr1.8123 1
Pig-Cat chr1.8124 0.988636363636364
Pig-Cat chr1.8125 1
Pig-Cat chr1.8126 1
Pig-Cat chr1.8127 0.991379310344828
Pig-Cat chr1.8128 1
Pig-Cat chr1.8129 1
Pig-Cat chr1.8132 1
Pig-Cat chr1.8133 1
Pig-Cat chr1.27779 0.994913530010173
Pig-Cat chr1.27780 1
Pig-Cat chr1.989 1
Pig-Cat chr1.990 1
Pig-Cat chr1.991 1
Pig-Cat chr1.992 0.99438202247191
Pig-Cat chr1.995 1
Pig-Cat chr1.996 1
Pig-Cat chr1.997 0.996415770609319
Pig-Cat chr1.999 1
Pig-Cat chr1.1000 0.992307692307692
Pig-Cat chr1.1001 1
Pig-Cat chr1.1003 1
Pig-Cat chr1.1004 1
Pig-Cat chr1.1008 0.994475138121547
Pig-Cat chr1.1011 1
Pig-Cat chr1.1012 1
Pig-Cat chr1.1013 1
Pig-Cat chr1.1014 1
Pig-Cat chr1.1015 1
Pig-Cat chr1.1017 1
Pig-Cat chr1.1028 1
Pig-Cat chr1.1029 1
Pig-Cat chr1.25080 1
Pig-Cat chr1.25081 1
Pig-Cat chr1.25089 0.992248062015504
Pig-Cat chr1.25093 1
Pig-Cat chr1.25097 0.986111111111111
Pig-Cat chr1.25098 0.992063492063492
Pig-Cat chr1.25100 1
Pig-Cat chr1.25104 1
Pig-Cat chr1.25135 1
Pig-Cat chr1.25136 0.98936170212766
Pig-Cat chr1.25140 1
Pig-Cat chr1.25141 1
Pig-Cat chr1.25142 0.990291262135922
Pig-Cat chr1.25143 1
Pig-Cat chr1.25144 1
Pig-Cat chr1.25145 1
Pig-Cat chr1.25147 0.994285714285714
Pig-Cat chr1.25148 0.990521327014218
Pig-Cat chr1.25149 1
Pig-Cat chr1.25150 1
Pig-Cat chr1.17010 0.988095238095238
Pig-Cat chr1.17011 1
Pig-Cat chr1.17012 1
Pig-Cat chr1.17013 1
Pig-Cat chr1.17014 0.979020979020979
Pig-Cat chr1.17015 0.993939393939394
Pig-Cat chr1.17016 0.997524752475248
Pig-Cat chr1.14880 0.990990990990991
Pig-Cat chr1.14881 1
Pig-Cat chr1.14882 1
Pig-Cat chr1.14883 0.995260663507109
Pig-Cat chr1.14884 1
Pig-Cat chr1.14885 0.991596638655462
Pig-Cat chr1.14888 0.989473684210526
Pig-Cat chr1.14889 0.975806451612903
Pig-Cat chr1.14890 0.986666666666667
Pig-Cat chr1.14891 1
Pig-Cat chr1.14892 0.972972972972973
Pig-Cat chr1.14893 1
Pig-Cat chr1.14894 1
Pig-Cat chr1.14895 1
Pig-Cat chr1.14896 1
Pig-Cat chr1.14897 1
Pig-Cat chr1.14898 0.996904024767802
Pig-Cat chr1.14899 1
Pig-Cat chr1.14900 1
Pig-Cat chr1.14901 1
Pig-Cat chr1.14902 1
Pig-Cat chr1.14903 1
Pig-Cat chr1.14904 1
Pig-Cat chr1.14905 0.989583333333333
Pig-Cat chr1.14906 1
Pig-Cat chr1.14907 1
Pig-Cat chr1.14908 0.993197278911565
Pig-Cat chr1.14909 1
Pig-Cat chr1.14910 0.991228070175439
Pig-Cat chr1.14911 0.970588235294118
Pig-Cat chr1.14912 1
Pig-Cat chr1.3969 0.993825154371141
Pig-Cat chr1.3970 0.99
Pig-Cat chr1.3971 1
Pig-Cat chr1.3972 0.992700729927007
Pig-Cat chr1.3973 0.994444444444444
Pig-Cat chr1.3974 0.988888888888889
Pig-Cat chr1.3975 0.988888888888889
Pig-Cat chr1.3976 1
Pig-Cat chr1.3977 1
Pig-Cat chr1.3978 1
Pig-Cat chr1.3979 0.987704918032787
Pig-Cat chr1.3980 1
Pig-Cat chr1.3981 1
Pig-Cat chr1.7222 1
Pig-Cat chr1.7223 1
Pig-Cat chr1.7224 1
Pig-Cat chr1.7225 0.980392156862745
Pig chr1.16156 0.96875
Pig chr1.16157 0.985507246376812
Pig chr1.16158 0.969230769230769
Pig chr1.16159 0.940540540540541
Pig chr1.16160 0.980132450331126
Pig chr1.16161 0.98469387755102
Pig chr1.16162 0.972413793103448
Pig chr1.16163 0.983193277310924
Pig chr1.16164 0.967213114754098
Pig chr1.16165 0.979381443298969
Pig chr1.16166 0.95
Pig chr1.16167 0.954022988505747
Pig chr1.16168 0.950437317784257
Pig chr1.4977 0.961832061068702
Pig chr1.4978 0.99
Pig chr1.4979 0.96969696969697
Pig chr1.4983 0.963768115942029
Pig chr1.4984 0.950226244343891
Pig chr1.8117 0.941763727121464
Pig chr1.8123 0.975
Pig chr1.8124 0.977272727272727
Pig chr1.8125 1
Pig chr1.8126 0.958333333333333
Pig chr1.8127 0.974137931034483
Pig chr1.8128 1
Pig chr1.8129 0.938888888888889
Pig chr1.8132 1
Pig chr1.8133 0.980392156862745
Pig chr1.27779 0.945066124109868
Pig chr1.27780 0.952380952380952
Pig chr1.989 1
Pig chr1.990 0.966666666666667
Pig chr1.991 0.964824120603015
Pig chr1.992 0.966292134831461
Pig chr1.995 0.960698689956332
Pig chr1.996 0.974358974358974
Pig chr1.997 0.971326164874552
Pig chr1.999 0.957831325301205
Pig chr1.1000 0.961538461538462
Pig chr1.1001 0.949074074074074
Pig chr1.1003 1
Pig chr1.1004 0.938388625592417
Pig chr1.1008 0.962115232833465
Pig chr1.1011 0.925675675675676
Pig chr1.1012 0.972222222222222
Pig chr1.1013 0.96078431372549
Pig chr1.1014 0.973544973544973
Pig chr1.1015 0.966292134831461
Pig chr1.1017 0.980769230769231
Pig chr1.1028 0.994219653179191
Pig chr1.1029 0.965116279069767
Pig chr1.25080 1
Pig chr1.25081 0.989247311827957
Pig chr1.25089 0.976744186046512
Pig chr1.25093 1
Pig chr1.25097 0.958333333333333
Pig chr1.25098 0.968253968253968
Pig chr1.25100 0.893333333333333
Pig chr1.25104 0.947368421052632
Pig chr1.25135 0.973509933774834
Pig chr1.25136 0.968085106382979
Pig chr1.25140 0.985915492957746
Pig chr1.25141 0.976047904191617
Pig chr1.25142 0.932038834951456
Pig chr1.25143 0.970149253731343
Pig chr1.25144 1
Pig chr1.25145 0.981012658227848
Pig chr1.25147 0.977142857142857
Pig chr1.25148 0.985781990521327
Pig chr1.25149 0.974093264248705
Pig chr1.25150 0.971014492753623
Pig chr1.17010 0.970238095238095
Pig chr1.17011 0.966666666666667
Pig chr1.17012 0.961240310077519
Pig chr1.17013 0.991525423728814
Pig chr1.17014 0.951048951048951
Pig chr1.17015 0.933333333333333
Pig chr1.17016 0.97029702970297
Pig chr1.14880 0.918918918918919
Pig chr1.14881 0.936842105263158
Pig chr1.14882 0.954954954954955
Pig chr1.14883 0.962085308056872
Pig chr1.14884 0.96969696969697
Pig chr1.14885 0.957983193277311
Pig chr1.14888 0.905263157894737
Pig chr1.14889 0.943548387096774
Pig chr1.14890 0.973333333333333
Pig chr1.14891 0.984615384615385
Pig chr1.14892 0.945945945945946
Pig chr1.14893 0.954022988505747
Pig chr1.14894 0.932584269662921
Pig chr1.14895 0.981481481481482
Pig chr1.14896 1
Pig chr1.14897 0.959677419354839
Pig chr1.14898 0.969040247678019
Pig chr1.14899 1
Pig chr1.14900 0.988235294117647
Pig chr1.14901 0.976744186046512
Pig chr1.14902 0.98780487804878
Pig chr1.14903 0.909395973154362
Pig chr1.14904 0.990740740740741
Pig chr1.14905 0.958333333333333
Pig chr1.14906 0.961240310077519
Pig chr1.14907 0.993055555555556
Pig chr1.14908 0.986394557823129
Pig chr1.14909 0.96969696969697
Pig chr1.14910 0.973684210526316
Pig chr1.14911 0.955882352941177
Pig chr1.14912 0.984924623115578
Pig chr1.3969 0.951021732079144
Pig chr1.3970 0.930693069306931
Pig chr1.3971 0.960629921259842
Pig chr1.3972 0.941605839416058
Pig chr1.3973 0.977777777777778
Pig chr1.3974 0.955555555555556
Pig chr1.3975 0.972222222222222
Pig chr1.3976 0.982832618025751
Pig chr1.3977 0.976923076923077
Pig chr1.3978 0.977272727272727
Pig chr1.3979 0.95850622406639
Pig chr1.3980 0.974358974358974
Pig chr1.3981 0.980263157894737
Pig chr1.7222 1
Pig chr1.7223 0.963636363636364
Pig chr1.7224 0.977777777777778
Pig chr1.7225 0.96078431372549
Pika chr1.16156 0.98125
Pika chr1.16157 0.985185185185185
Pika chr1.16158 0.907692307692308
Pika chr1.16159 0.92972972972973
Pika chr1.16160 0.941558441558442
Pika chr1.16161 0.964285714285714
Pika chr1.16162 0.958620689655172
Pika chr1.16163 0.949579831932773
Pika chr1.16164 0.984
Pika chr1.16165 0.948453608247423
Pika chr1.16166 0.944444444444444
Pika chr1.16167 0.962121212121212
Pika chr1.16168 0.93002915451895
Pika chr1.4977 0.984732824427481
Pika chr1.4978 0.94
Pika chr1.4979 0.919191919191919
Pika chr1.4983 0.934782608695652
Pika chr1.4984 0.963302752293578
Pika chr1.8117 0.934102141680395
Pika chr1.8123 0.93125
Pika chr1.8124 0.886363636363636
Pika chr1.8125 0.991452991452991
Pika chr1.8126 0.96875
Pika chr1.8127 0.974137931034483
Pika chr1.8128 0.938271604938272
Pika chr1.8129 0.966666666666667
Pika chr1.8132 0.990196078431373
Pika chr1.8133 0.92156862745098
Pika chr1.27779 0.901309164149043
Pika chr1.27780 0.9
Pika chr1.989 0.909090909090909
Pika chr1.990 0.977777777777778
Pika chr1.991 0.959798994974874
Pika chr1.992 0.937142857142857
Pika chr1.995 0.951965065502183
Pika chr1.996 0.974358974358974
Pika chr1.997 0.956989247311828
Pika chr1.999 0.963855421686747
Pika chr1.1000 0.953846153846154
Pika chr1.1001 0.949074074074074
Pika chr1.1003 1
Pika chr1.1004 0.962085308056872
Pika chr1.1008 0.935126582278481
Pika chr1.1011 0.959459459459459
Pika chr1.1012 0.944444444444444
Pika chr1.1013 0.970588235294118
Pika chr1.1014 0.941798941798942
Pika chr1.1015 0.926966292134832
Pika chr1.1017 0.875
Pika chr1.1028 0.988439306358382
Pika chr1.1029 0.953488372093023
Pika chr1.25080 0.928571428571429
Pika chr1.25081 0.967741935483871
Pika chr1.25089 1
Pika chr1.25093 0.928571428571429
Pika chr1.25097 0.958333333333333
Pika chr1.25098 0.984126984126984
Pika chr1.25100 0.96
Pika chr1.25104 0.956140350877193
Pika chr1.25135 0.960264900662252
Pika chr1.25136 0.936170212765957
Pika chr1.25140 0.957746478873239
Pika chr1.25141 0.963414634146341
Pika chr1.25142 0.932038834951456
Pika chr1.25143 0.970149253731343
Pika chr1.25144 0.981981981981982
Pika chr1.25145 0.962025316455696
Pika chr1.25147 0.965714285714286
Pika chr1.25148 0.971563981042654
Pika chr1.25149 0.922279792746114
Pika chr1.25150 0.985507246376812
Pika chr1.17010 0.946428571428571
Pika chr1.17011 0.975
Pika chr1.17012 0.968992248062015
Pika chr1.17013 0.974576271186441
Pika chr1.17014 0.972027972027972
Pika chr1.17015 0.951515151515152
Pika chr1.17016 0.992574257425743
Pika chr1.14880 0.833333333333333
Pika chr1.14881 0.936842105263158
Pika chr1.14882 0.864583333333333
Pika chr1.14883 0.902439024390244
Pika chr1.14884 0.924242424242424
Pika chr1.14885 0.941176470588235
Pika chr1.14888 0.936842105263158
Pika chr1.14889 0.911290322580645
Pika chr1.14890 0.986666666666667
Pika chr1.14891 0.938461538461538
Pika chr1.14892 0.918918918918919
Pika chr1.14893 0.931034482758621
Pika chr1.14894 0.966292134831461
Pika chr1.14895 0.925925925925926
Pika chr1.14896 0.96551724137931
Pika chr1.14897 0.911290322580645
Pika chr1.14898 0.938080495356037
Pika chr1.14899 1
Pika chr1.14900 0.976470588235294
Pika chr1.14901 0.906976744186046
Pika chr1.14902 0.951219512195122
Pika chr1.14903 0.936241610738255
Pika chr1.14904 0.990740740740741
Pika chr1.14905 0.927083333333333
Pika chr1.14906 0.916666666666667
Pika chr1.14907 0.972222222222222
Pika chr1.14908 0.986394557823129
Pika chr1.14909 0.927272727272727
Pika chr1.14910 0.93859649122807
Pika chr1.14911 0.955882352941177
Pika chr1.14912 0.924623115577889
Pika chr1.3969 0.934676633084173
Pika chr1.3970 0.916666666666667
Pika chr1.3971 0.960629921259842
Pika chr1.3972 0.934306569343066
Pika chr1.3973 0.955555555555556
Pika chr1.3974 0.927777777777778
Pika chr1.3975 0.961111111111111
Pika chr1.3976 0.974248927038627
Pika chr1.3977 0.946153846153846
Pika chr1.3978 0.977272727272727
Pika chr1.3979 0.938524590163934
Pika chr1.3980 0.923076923076923
Pika chr1.3981 0.960526315789474
Pika chr1.7222 1
Pika chr1.7223 0.927272727272727
Pika chr1.7224 0.988888888888889
Pika chr1.7225 0.941176470588235
Rabbit-Pika chr1.16156 0.98125
Rabbit-Pika chr1.16157 1
Rabbit-Pika chr1.16158 1
Rabbit-Pika chr1.16159 0.978378378378378
Rabbit-Pika chr1.16160 0.967532467532468
Rabbit-Pika chr1.16161 0.98469387755102
Rabbit-Pika chr1.16162 0.986206896551724
Rabbit-Pika chr1.16163 0.941176470588235
Rabbit-Pika chr1.16164 0.944
Rabbit-Pika chr1.16165 0.969072164948454
Rabbit-Pika chr1.16166 0.944444444444444
Rabbit-Pika chr1.16167 0.965909090909091
Rabbit-Pika chr1.16168 0.938775510204082
Rabbit-Pika chr1.4977 0.99236641221374
Rabbit-Pika chr1.4978 0.98
Rabbit-Pika chr1.4979 0.96969696969697
Rabbit-Pika chr1.4983 0.971014492753623
Rabbit-Pika chr1.4984 0.950226244343891
Rabbit-Pika chr1.8117 0.963394342762063
Rabbit-Pika chr1.8123 0.95625
Rabbit-Pika chr1.8124 0.954545454545455
Rabbit-Pika chr1.8125 1
Rabbit-Pika chr1.8126 0.947916666666667
Rabbit-Pika chr1.8127 0.974137931034483
Rabbit-Pika chr1.8128 0.975308641975309
Rabbit-Pika chr1.8129 0.944444444444444
Rabbit-Pika chr1.8132 1
Rabbit-Pika chr1.8133 0.980392156862745
Rabbit-Pika chr1.27779 0.965199590583419
Rabbit-Pika chr1.27780 1
Rabbit-Pika chr1.989 1
Rabbit-Pika chr1.990 0.988888888888889
Rabbit-Pika chr1.991 0.989949748743719
Rabbit-Pika chr1.992 0.960674157303371
Rabbit-Pika chr1.995 0.960698689956332
Rabbit-Pika chr1.996 1
Rabbit-Pika chr1.997 0.974910394265233
Rabbit-Pika chr1.999 0.957831325301205
Rabbit-Pika chr1.1000 0.976923076923077
Rabbit-Pika chr1.1001 0.917808219178082
Rabbit-Pika chr1.1003 1
Rabbit-Pika chr1.1004 0.985781990521327
Rabbit-Pika chr1.1008 0.962904498816101
Rabbit-Pika chr1.1011 0.945945945945946
Rabbit-Pika chr1.1012 0.972222222222222
Rabbit-Pika chr1.1013 0.990196078431373
Rabbit-Pika chr1.1014 0.989417989417989
Rabbit-Pika chr1.1015 0.966292134831461
Rabbit-Pika chr1.1017 0.971153846153846
Rabbit-Pika chr1.1028 0.994219653179191
Rabbit-Pika chr1.1029 0.953488372093023
Rabbit-Pika chr1.25080 1
Rabbit-Pika chr1.25081 1
Rabbit-Pika chr1.25089 0.984496124031008
Rabbit-Pika chr1.25093 0.976190476190476
Rabbit-Pika chr1.25097 0.993055555555556
Rabbit-Pika chr1.25098 0.992063492063492
Rabbit-Pika chr1.25100 0.986666666666667
Rabbit-Pika chr1.25104 0.973684210526316
Rabbit-Pika chr1.25135 0.993377483443709
Rabbit-Pika chr1.25136 0.978723404255319
Rabbit-Pika chr1.25140 1
Rabbit-Pika chr1.25141 0.958083832335329
Rabbit-Pika chr1.25142 0.941747572815534
Rabbit-Pika chr1.25143 1
Rabbit-Pika chr1.25144 1
Rabbit-Pika chr1.25145 0.987341772151899
Rabbit-Pika chr1.25147 0.988571428571429
Rabbit-Pika chr1.25148 0.995260663507109
Rabbit-Pika chr1.25149 0.963730569948187
Rabbit-Pika chr1.25150 1
Rabbit-Pika chr1.17010 0.970238095238095
Rabbit-Pika chr1.17011 0.941666666666667
Rabbit-Pika chr1.17012 0.976744186046512
Rabbit-Pika chr1.17013 0.966101694915254
Rabbit-Pika chr1.17014 0.972027972027972
Rabbit-Pika chr1.17015 0.981818181818182
Rabbit-Pika chr1.17016 0.977722772277228
Rabbit-Pika chr1.14880 0.963963963963964
Rabbit-Pika chr1.14881 1
Rabbit-Pika chr1.14882 0.96875
Rabbit-Pika chr1.14883 0.947867298578199
Rabbit-Pika chr1.14884 0.96969696969697
Rabbit-Pika chr1.14885 0.941176470588235
Rabbit-Pika chr1.14888 0.947368421052632
Rabbit-Pika chr1.14889 0.983870967741935
Rabbit-Pika chr1.14890 0.933333333333333
Rabbit-Pika chr1.14891 0.953846153846154
Rabbit-Pika chr1.14892 0.972972972972973
Rabbit-Pika chr1.14893 0.954022988505747
Rabbit-Pika chr1.14894 0.966292134831461
Rabbit-Pika chr1.14895 0.944444444444444
Rabbit-Pika chr1.14896 1
Rabbit-Pika chr1.14897 0.991935483870968
Rabbit-Pika chr1.14898 0.969040247678019
Rabbit-Pika chr1.14899 1
Rabbit-Pika chr1.14900 0.952941176470588
Rabbit-Pika chr1.14901 0.988372093023256
Rabbit-Pika chr1.14902 0.98780487804878
Rabbit-Pika chr1.14903 0.959731543624161
Rabbit-Pika chr1.14904 0.953703703703704
Rabbit-Pika chr1.14905 0.979166666666667
Rabbit-Pika chr1.14906 0.968992248062015
Rabbit-Pika chr1.14907 0.993055555555556
Rabbit-Pika chr1.14908 0.993197278911565
Rabbit-Pika chr1.14909 0.981818181818182
Rabbit-Pika chr1.14910 0.964912280701754
Rabbit-Pika chr1.14911 0.955882352941177
Rabbit-Pika chr1.14912 0.974874371859296
Rabbit-Pika chr1.3969 0.962950926226844
Rabbit-Pika chr1.3970 0.953333333333333
Rabbit-Pika chr1.3971 0.976377952755906
Rabbit-Pika chr1.3972 0.956204379562044
Rabbit-Pika chr1.3973 0.972222222222222
Rabbit-Pika chr1.3974 0.966666666666667
Rabbit-Pika chr1.3975 0.977777777777778
Rabbit-Pika chr1.3976 0.987124463519313
Rabbit-Pika chr1.3977 0.992307692307692
Rabbit-Pika chr1.3978 0.984848484848485
Rabbit-Pika chr1.3979 0.94672131147541
Rabbit-Pika chr1.3980 0.948717948717949
Rabbit-Pika chr1.3981 0.980263157894737
Rabbit-Pika chr1.7222 1
Rabbit-Pika chr1.7223 0.96969696969697
Rabbit-Pika chr1.7224 0.988888888888889
Rabbit-Pika chr1.7225 0.941176470588235
Rabbit chr1.16156 0.98125
Rabbit chr1.16157 0.985185185185185
Rabbit chr1.16158 0.953846153846154
Rabbit chr1.16159 0.983783783783784
Rabbit chr1.16160 0.987012987012987
Rabbit chr1.16161 0.974489795918367
Rabbit chr1.16162 0.951724137931034
Rabbit chr1.16163 0.92436974789916
Rabbit chr1.16164 0.944
Rabbit chr1.16165 0.979381443298969
Rabbit chr1.16166 0.955555555555556
Rabbit chr1.16167 0.918518518518519
